upc (ean),price,OriginalPrice,availability,sku,title
8.88555E+11,59.7,199,0,1158173,Obermeyer The Bond Pant - Women's Black 10 Regular
8.88555E+11,59.7,199,2,1158175,Obermeyer The Bond Pant - Women's Black 4 Short
8.88555E+11,59.7,199,1,1158177,Obermeyer The Bond Pant - Women's Black 8 Regular
1.95719E+11,16.8,56,3,1124478,Roxy Twilight Mood Thermal Hoodie - Women's Anthracite XS
1.95719E+11,16.8,56,6,1124481,Roxy Twilight Mood Thermal Hoodie - Women's Anthracite L
1.94004E+11,13.5,45,1,1138273,Columbia Trek Colorblock Crew Sweater - Women's Chalk \u002F Charcoal Heather XL
1.94004E+11,13.5,45,1,1138274,Columbia Trek Colorblock Crew Sweater - Women's Chalk \u002F Charcoal Heather L
1.94004E+11,13.5,45,1,1138276,Columbia Trek Colorblock Crew Sweater - Women's Collegiate Navy \u002F Plum M
1.94004E+11,13.5,45,0,1138277,Columbia Trek Colorblock Crew Sweater - Women's Collegiate Navy \u002F Plum S
1.94004E+11,13.5,45,1,1138278,Columbia Trek Colorblock Crew Sweater - Women's Collegiate Navy \u002F Plum L
1.93855E+11,63,210,1,1134274,Columbia Delta Ridge Long Down Jacket - Women's Malbec S
1.96134E+11,14.4,48,2,1184651,Volcom Breezy Babe Wrap - Women's Black S
1.96134E+11,14.4,48,2,1184653,Volcom Breezy Babe Wrap - Women's Black XS
1.94896E+11,24,80,2,1138218,Columbia Ali Peak II Quarter Zip Fleece Pullover - Women's Marionberry S
1.94896E+11,24,80,0,1138219,Columbia Ali Peak II Quarter Zip Fleece Pullover - Women's Marionberry L
1.94896E+11,24,80,1,1138221,Columbia Ali Peak II Quarter Zip Fleece Pullover - Women's Marionberry XXL
1.93574E+11,19.5,65,3,1184714,Volcom Bingable Cable Knit Sweater - Women's Bronze S
1.93574E+11,19.5,65,4,1184715,Volcom Bingable Cable Knit Sweater - Women's Bronze M
1.93574E+11,19.5,65,5,1184716,Volcom Bingable Cable Knit Sweater - Women's Bronze L
1.93574E+11,19.5,65,1,1184717,Volcom Bingable Cable Knit Sweater - Women's Bronze XL
44659069001,8.7,29,1,1161553,Hot Fingers Flurry II Glove - Women's Berry S
1.94894E+11,28.5,95,0,1139312,Columbia Ali Peak Overlay Pullover Fleece - Women's Chalk \u002F Safari XL
1.93574E+11,16.5,55,2,1144893,Volcom Coral Morph Long Sleeve - Women's White S
1.91455E+11,69,230,0,1130541,Columbia Suttle Mountain Long Insulated Jacket - Women's Black S
1.92291E+11,69,230,0,1130550,Columbia Suttle Mountain Long Insulated Jacket - Women's City Grey L
1.92291E+11,69,230,1,1130552,Columbia Suttle Mountain Long Insulated Jacket - Women's City Grey S
1.93856E+11,69,230,1,1130553,Columbia Suttle Mountain Long Insulated Jacket - Women's City Grey XXL
1.92291E+11,69,230,1,1130554,Columbia Suttle Mountain Long Insulated Jacket - Women's City Grey M
1.92291E+11,69,230,0,1130555,Columbia Suttle Mountain Long Insulated Jacket - Women's Dark Nocturnal S
1.93856E+11,161,230,1,1130556,Columbia Suttle Mountain Long Insulated Jacket - Women's Dark Nocturnal XXL
1.94896E+11,28.5,95,0,1140008,Columbia Sweater Weather Fleece Tunic - Women's Black Heather S
1.94896E+11,28.5,95,0,1140009,Columbia Sweater Weather Fleece Tunic - Women's Black Heather M
1.94896E+11,28.5,95,2,1140011,Columbia Sweater Weather Fleece Tunic - Women's Black Heather XL
1.94896E+11,28.5,95,4,1140012,Columbia Sweater Weather Fleece Tunic - Women's Warm Copper Heather M
8.88556E+11,44.85,149.5,3,1158251,Obermeyer Cascade Pant - Women's Black 6 Short
8.88556E+11,44.85,149.5,0,1158253,Obermeyer Cascade Pant - Women's Black 8 Short
8.88556E+11,44.85,149.5,2,1158255,Obermeyer Cascade Pant - Women's Black 10 Short
8.88556E+11,44.85,149.5,1,1158256,Obermeyer Cascade Pant - Women's Black 10 Regular
8.88556E+11,44.85,149.5,0,1158258,Obermeyer Cascade Pant - Women's Black 14 Regular
44659107345,29.7,99,1,1162788,Swany Logo Mitten - Women's Black M
8.88555E+11,104.7,349,1,1156618,Obermeyer Tuscany Elite Jacket - Women's Black 10 Regular
1.95722E+11,29.7,99,2,1144937,Wanakome Clem Full Zip Hoodie - Women's Hazelnut XXL
1.94896E+11,21,70,2,1140129,Columbia Outdoor Tracks Half Zip Fleece Pullover - Women's City Grey S
8.88556E+11,116.7,389,1,1156652,Obermeyer Circe Down Jacket - Women's Black 16
8.88556E+11,116.7,389,1,1156653,Obermeyer Circe Down Jacket - Women's Black 14
8.88556E+11,116.7,389,1,1156654,Obermeyer Circe Down Jacket - Women's Cantaloupe 12
8.88556E+11,116.7,389,2,1156655,Obermeyer Circe Down Jacket - Women's Cantaloupe 10
1.94895E+11,30,100,1,1140044,Columbia West Bend Hoodie - Women's New Cinder XS
1.94895E+11,30,100,3,1140045,Columbia West Bend Hoodie - Women's New Cinder L
1.94895E+11,30,100,4,1140046,Columbia West Bend Hoodie - Women's New Cinder XL
1.94895E+11,30,100,1,1140047,Columbia West Bend Hoodie - Women's New Cinder S
1.94895E+11,30,100,3,1140048,Columbia West Bend Hoodie - Women's New Cinder M
1.94895E+11,30,100,1,1244481,Columbia West Bend Hoodie - Women's Nocturnal 80S Stripe Print XS
1.94895E+11,30,100,2,1244482,Columbia West Bend Hoodie - Women's Chalk S
1.94895E+11,30,100,1,1244483,Columbia West Bend Hoodie - Women's Nocturnal 80S Stripe Print S
1.94895E+11,30,100,9,1244484,Columbia West Bend Hoodie - Women's Chalk M
1.94895E+11,30,100,10,1244485,Columbia West Bend Hoodie - Women's Nocturnal 80S Stripe Print M
1.94895E+11,30,100,4,1244486,Columbia West Bend Hoodie - Women's Nocturnal 80S Stripe Print L
1.94895E+11,30,100,5,1244487,Columbia West Bend Hoodie - Women's Chalk XL
1.94895E+11,30,100,4,1244488,Columbia West Bend Hoodie - Women's Nocturnal 80S Stripe Print XL
1.94895E+11,30,100,2,1244489,Columbia West Bend Hoodie - Women's Nocturnal 80S Stripe Print XXL
1.94895E+11,30,100,2,1245036,Columbia West Bend Hoodie - Women's Chalk XS
1.94895E+11,30,100,4,1245037,Columbia West Bend Hoodie - Women's Chalk L
1.94895E+11,30,100,1,1256982,Columbia West Bend Hoodie - Women's Black XS
1.94895E+11,30,100,3,1274196,Columbia West Bend Hoodie - Women's Black L
1.94895E+11,30,100,4,1274197,Columbia West Bend Hoodie - Women's Black M
1.94895E+11,30,100,3,1274198,Columbia West Bend Hoodie - Women's BLACK XXL
1.94895E+11,30,100,4,1274199,Columbia West Bend Hoodie - Women's Black S
1.9266E+11,112,160,1,1128733,Columbia Powder Lite Jacket - Women's Black XS
1.94895E+11,48,160,1,1128739,Columbia Powder Lite Jacket - Women's Blue Chill S
1.94895E+11,112,160,1,1128741,Columbia Powder Lite Jacket - Women's Blue Chill M
1.94895E+11,48,160,1,1128742,Columbia Powder Lite Jacket - Women's Chalk Aurelian Print L
1.94895E+11,48,160,3,1128743,Columbia Powder Lite Jacket - Women's Chalk Aurelian Print S
1.94895E+11,48,160,2,1128744,Columbia Powder Lite Jacket - Women's Chalk Aurelian Print M
1.93855E+11,48,160,0,1128745,Columbia Powder Lite Jacket - Women's Malbec M
1.93855E+11,48,160,1,1128748,Columbia Powder Lite Jacket - Women's Malbec XL
1.93855E+11,48,160,0,1128749,Columbia Powder Lite Jacket - Women's Malbec S
1.9266E+11,57,190,0,1128750,Columbia Powder Lite Jacket - Women's Black 1X
1.9266E+11,57,190,0,1128751,Columbia Powder Lite Jacket - Women's Black 3X
1.9266E+11,57,190,0,1128752,Columbia Powder Lite Jacket - Women's Black 2X
1.9054E+11,87,290,2,1097552,Columbia Carson Pass Interchange Jacket - Women's Black 1X
1.94895E+11,39,130,1,1139513,Columbia Little Fields Printed Long Jacket - Women's Chalk Mod Camo Print S
8.88459E+11,45,60,0,1127703,Columbia Flash Forward Windbreaker Jacket - Women's Black L
1.93553E+11,49.99,75,0,1127709,Columbia Flash Forward Windbreaker Jacket - Women's White \u002F Black S
1.93553E+11,49.99,75,0,1127710,Columbia Flash Forward Windbreaker Jacket - Women's White \u002F Black L
1.94004E+11,22.5,75,1,1127711,Columbia Flash Forward Windbreaker Jacket - Women's Salmon \u002F Nocturnal 1X
1.94004E+11,22.5,75,0,1127712,Columbia Flash Forward Windbreaker Jacket - Women's Salmon \u002F Nocturnal 2X
8.88665E+11,56.25,75,0,1127713,Columbia Flash Forward Windbreaker Jacket - Women's Black 1X
1.93553E+11,22.5,75,0,1127717,Columbia Flash Forward Windbreaker Jacket - Women's Cedar Blush \u002F Peach Cloud 2X
1.93553E+11,22.5,75,0,1127718,Columbia Flash Forward Windbreaker Jacket - Women's Cedar Blush \u002F Peach Cloud 1X
1.93553E+11,56.25,75,1,1127724,Columbia Flash Forward Windbreaker Jacket - Women's White \u002F Black 3X
1.94895E+11,19.5,65,1,1140413,Columbia Flash Forward Windbreaker Jacket - Women's Electric Turquoise \u002F Nocturnal XL
1.94895E+11,19.5,65,1,1140418,Columbia Flash Forward Windbreaker Jacket - Women's Icy Morn \u002F White S
1.94895E+11,19.5,65,1,1140419,Columbia Flash Forward Windbreaker Jacket - Women's Icy Morn \u002F White M
1.94003E+11,18,60,0,1140421,Columbia Flash Forward Windbreaker Jacket - Women's Lapis Blue \u002F Mint Cay XS
1.94895E+11,19.5,65,1,1140423,Columbia Flash Forward Windbreaker Jacket - Women's Red Hibiscus \u002F Coral Reef XS
1.91455E+11,19.5,65,8,1130936,Columbia Mix It Around II Vest - Women's Light Bisque S
1.91455E+11,19.5,65,1,1130939,Columbia Mix It Around II Vest - Women's Light Bisque XS
1.94896E+11,19.5,65,3,1130941,Columbia Mix It Around II Vest - Women's Marionberry S
1.94004E+11,27,90,2,1133885,Columbia Ali Peak Hooded Fleece - Women's Black M
1.94896E+11,27,90,3,1133892,Columbia Ali Peak Hooded Fleece - Women's Marionberry Terrain Print M
1.94896E+11,27,90,2,1133894,Columbia Ali Peak Hooded Fleece - Women's Marionberry Terrain Print S
1.94896E+11,27,90,1,1133900,Columbia Ali Peak Hooded Fleece - Women's Nocturnal Terrain Print L
1.94896E+11,27,90,1,1133901,Columbia Ali Peak Hooded Fleece - Women's Nocturnal Terrain Print XL
1.92291E+11,33,110,1,1126564,Columbia Modern Mountain 2.0 Pant - Women's Dark Nocturnal XS Regular
1.92291E+11,33,110,2,1126565,Columbia Modern Mountain 2.0 Pant - Women's Dark Nocturnal M Regular
1.92291E+11,33,110,0,1126566,Columbia Modern Mountain 2.0 Pant - Women's Dark Nocturnal XL Regular
1.94895E+11,33,110,1,1247647,Columbia Modern Mountain 2.0 Pant - Women's Marionberry XS Regular
1.9266E+11,21,70,1,1132275,Columbia Winter Pass Fleece Vest - Women's Chalk XS
7.82519E+11,27,90,1,1180495,Kavu Lena Pullover Sweater - Women's Morning Mist L
8.42852E+11,7.2,24,1,1312510,Coal Tumalo Waffle Knit Beanie Black One Size
1.94004E+11,45,150,1,1138261,Columbia Powder Lite Blocked Jacket - Women's Black White Black XS
1.94004E+11,45,150,0,1138262,Columbia Powder Lite Blocked Jacket - Women's Black White Black M
1.94004E+11,45,150,1,1138263,Columbia Powder Lite Blocked Jacket - Women's Black White Black S
1.94004E+11,45,150,1,1138268,Columbia Powder Lite Blocked Jacket - Women's Bold Orange Chalk Nocturnal L
7.70297E+11,72,240,0,1257195,Liquid Activewear Sella Insulated Jacket - Women's LILACCLOUD L
7.70297E+11,72,240,1,1257196,Liquid Activewear Sella Insulated Jacket - Women's LILACCLOUD XL
7.70297E+11,72,240,2,1271587,Liquid Activewear Sella Insulated Jacket - Women's LILACCLOUD S
1.94895E+11,57,190,4,1139599,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal M
1.94895E+11,57,190,2,1139600,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal S
1.94895E+11,57,190,4,1139601,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal L
1.94895E+11,57,190,4,1139602,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal XL
1.94895E+11,57,190,1,1139604,Columbia Peak To Park II Insulated Hooded Jacket - Women's Trade Winds Grey S
1.94895E+11,57,190,0,1139605,Columbia Peak To Park II Insulated Hooded Jacket - Women's Trade Winds Grey XL
1.94895E+11,57,190,2,1139608,Columbia Peak To Park II Insulated Hooded Jacket - Women's Nocturnal M
1.94895E+11,57,190,1,1139612,Columbia Peak To Park II Insulated Hooded Jacket - Women's Wild Fuschia M
1.94895E+11,57,190,2,1139613,Columbia Peak To Park II Insulated Hooded Jacket - Women's Wild Fuschia L
1.94896E+11,66,220,16,1139616,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal 1X
1.94896E+11,66,220,13,1139617,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal 2X
1.94896E+11,66,220,19,1139618,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gun Metal 3X
1.94896E+11,66,220,4,1139619,Columbia Peak To Park II Insulated Hooded Jacket - Women's Trade Winds Grey 1X
1.94896E+11,66,220,7,1139620,Columbia Peak To Park II Insulated Hooded Jacket - Women's Trade Winds Grey XXL
1.94896E+11,66,220,13,1139621,Columbia Peak To Park II Insulated Hooded Jacket - Women's Trade Winds Grey 3XL
1.94896E+11,66,220,1,1139622,Columbia Peak To Park II Insulated Hooded Jacket - Women's Stone Green 1X
1.94896E+11,66,220,3,1139623,Columbia Peak To Park II Insulated Hooded Jacket - Women's Stone Green 3XL
1.94896E+11,66,220,1,1139624,Columbia Peak To Park II Insulated Hooded Jacket - Women's Stone Green XXL
1.94896E+11,66,220,2,1139625,Columbia Peak To Park II Insulated Hooded Jacket - Women's Dark Sapphire 1X
1.94896E+11,66,220,4,1139626,Columbia Peak To Park II Insulated Hooded Jacket - Women's Dark Sapphire 3XL
1.94896E+11,66,220,3,1139627,Columbia Peak To Park II Insulated Hooded Jacket - Women's Dark Sapphire XXL
1.94896E+11,66,220,8,1139628,Columbia Peak To Park II Insulated Hooded Jacket - Women's Nocturnal 3XL
1.94896E+11,66,220,2,1139629,Columbia Peak To Park II Insulated Hooded Jacket - Women's Nocturnal 1X
1.94896E+11,66,220,5,1139630,Columbia Peak To Park II Insulated Hooded Jacket - Women's Nocturnal XXL
1.94896E+11,66,220,1,1139631,Columbia Peak To Park II Insulated Hooded Jacket - Women's Wild Fuschia 1X
1.94896E+11,66,220,1,1139632,Columbia Peak To Park II Insulated Hooded Jacket - Women's Wild Fuschia XXL
1.94896E+11,66,220,3,1139633,Columbia Peak To Park II Insulated Hooded Jacket - Women's Wild Fuschia 3XL
1.94895E+11,57,190,3,1246920,Columbia Peak To Park II Insulated Hooded Jacket - Women's Chalk Gunmetal S
1.94895E+11,57,190,2,1246921,Columbia Peak To Park II Insulated Hooded Jacket - Women's Chalk Gunmetal M
1.94895E+11,57,190,0,1246922,Columbia Peak To Park II Insulated Hooded Jacket - Women's Chalk Gunmetal L
1.94895E+11,57,190,4,1246923,Columbia Peak To Park II Insulated Hooded Jacket - Women's Chalk Gunmetal XL
1.94895E+11,57,190,3,1246924,Columbia Peak To Park II Insulated Hooded Jacket - Women's Chalk Gunmetal XXL
1.94895E+11,57,190,4,1246925,Columbia Peak To Park II Insulated Hooded Jacket - Women's Black Gunmetal XS
1.94895E+11,57,190,1,1249012,Columbia Peak To Park II Insulated Hooded Jacket - Women's Stone Green Gunmetal M
1.94895E+11,57,190,0,1249013,Columbia Peak To Park II Insulated Hooded Jacket - Women's Stone Green Gunmetal L
1.94895E+11,57,190,0,1249015,Columbia Peak To Park II Insulated Hooded Jacket - Women's Chalk Gunmetal XS
1.9266E+11,45,150,2,1130499,Columbia Peak To Park Insulated Jacket - Women's City Grey XS
1.9266E+11,45,150,1,1130504,Columbia Peak To Park Insulated Jacket - Women's City Grey XL
1.9266E+11,45,150,1,1130515,Columbia Peak To Park Insulated Jacket - Women's Olive Green M
1.94005E+11,45,150,1,1130518,Columbia Peak To Park Insulated Jacket - Women's Plum XS
7.70297E+11,87,290,0,1254271,Liquid Activewear Hanna Heated Insulated Jacket - Women's BLACK S
7.70297E+11,87,290,3,1254844,Liquid Activewear Hanna Heated Insulated Jacket - Women's BLACK L
1.94895E+11,79.99,80,1,1138919,Columbia Flash Challenger Novelty Windbreaker Jacket - Women's Black XS
1.94895E+11,24,80,1,1138924,Columbia Flash Challenger Novelty Windbreaker Jacket - Women's Mango XS
1.94895E+11,24,80,0,1138925,Columbia Flash Challenger Novelty Windbreaker Jacket - Women's Mango M
5.05207E+12,22.5,75,1,1158674,Berghaus Verdon Hoodie Jacket - Women's Scarlet S
5.05207E+12,22.5,75,1,1158675,Berghaus Verdon Hoodie Jacket - Women's Scarlet XS
5.05207E+12,22.5,75,0,1158676,Berghaus Verdon Hoodie Jacket - Women's Tillandsia Purple L
5.05207E+12,22.5,75,1,1158678,Berghaus Verdon Hoodie Jacket - Women's Tillandsia Purple M
6.39739E+11,9.9,33,0,1160895,Everest Designs Dapper Don Beanie - Men's Natural Brown One Size
6.46055E+11,9.9,33,2,1220771,Everest Designs Dapper Don Beanie - Men's Charcoal One Size
1.96134E+11,19.5,65,1,1099957,Volcom Cabability Sweater - Women's Black XS
1.96134E+11,19.5,65,1,1099958,Volcom Cabability Sweater - Women's Black S
1.96134E+11,19.5,65,1,1099960,Volcom Cabability Sweater - Women's Black L
1.96134E+11,19.5,65,1,1099961,Volcom Cabability Sweater - Women's Black XL
1.96134E+11,19.5,65,0,1099983,Volcom Cabability Sweater - Women's Taupe S
1.96134E+11,19.5,65,1,1099984,Volcom Cabability Sweater - Women's Taupe M
8.88556E+11,98.7,329,1,1156611,Obermeyer Cecilia Jacket - Women's Read My Lips 12 Regular
8.88556E+11,98.7,329,0,1156612,Obermeyer Cecilia Jacket - Women's Squall Out 12
8.87188E+11,13.5,45,6,1144849,Volcom Truly Stokin Hoodie - Women's Multi-colored M
8.87188E+11,13.5,45,3,1144850,Volcom Truly Stokin Hoodie - Women's Multi-colored XL
8.87188E+11,16,40,5,1144852,Volcom Truly Stokin Hoodie - Women's Sand Brown S
8.87188E+11,16,40,0,1144853,Volcom Truly Stokin Hoodie - Women's Sand Brown M
8.87188E+11,16,40,1,1144854,Volcom Truly Stokin Hoodie - Women's Sand Brown L
1.94895E+11,27,90,1,1137375,Columbia West Bend Vest - Women's Red Lily Checkered M
1.94895E+11,27,90,2,1137376,Columbia West Bend Vest - Women's Red Lily Checkered L
1.94895E+11,27,90,3,1137377,Columbia West Bend Vest - Women's Red Lily Checkered XL
1.94895E+11,27,90,5,1137378,Columbia West Bend Vest - Women's Red Lily Checkered S
1.94003E+11,27,90,3,1137379,Columbia West Bend Vest - Women's Black \u002F Black XS
1.94003E+11,27,90,2,1137380,Columbia West Bend Vest - Women's Black \u002F Black S
1.94003E+11,27,90,0,1137386,Columbia West Bend Vest - Women's Chalk \u002F Fossil M
1.94003E+11,27,90,0,1137389,Columbia West Bend Vest - Women's Chalk \u002F Fossil XL
1.94005E+11,22.5,75,1,1137392,Columbia West Bend Vest - Women's Stone Green \u002F Cypress Trad Camo XL
1.94003E+11,70,100,1,1137393,Columbia West Bend Vest - Women's Black 1X
1.94003E+11,30,100,1,1137395,Columbia West Bend Vest - Women's Black 2X
1.94895E+11,30,100,2,1137396,Columbia West Bend Vest - Women's Chalk Check Print 1X
1.94895E+11,30,100,4,1137398,Columbia West Bend Vest - Women's Chalk Check Print 2X
1.94895E+11,27,90,4,1244439,Columbia West Bend Vest - Women's Chalk Check Print S
1.94895E+11,27,90,2,1244440,Columbia West Bend Vest - Women's Chalk Check Print M
1.94895E+11,27,90,3,1244441,Columbia West Bend Vest - Women's Chalk Check Print XL
1.94895E+11,27,90,1,1245007,Columbia West Bend Vest - Women's Chalk Check Print L
1.94896E+11,27,90,1,1137459,Columbia Fire Side Quarter Zip Sherpa Fleece Jacket - Women's Aura M
1.94896E+11,27,90,1,1137461,Columbia Fire Side Quarter Zip Sherpa Fleece Jacket - Women's Aura XL
1.94896E+11,27,90,1,1137462,Columbia Fire Side Quarter Zip Sherpa Fleece Jacket - Women's Aura S
1.94003E+11,90,90,2,1137466,Columbia Fire Side Quarter Zip Sherpa Fleece Jacket - Women's Chalk XS
1.94003E+11,90,90,1,1137467,Columbia Fire Side Quarter Zip Sherpa Fleece Jacket - Women's Chalk XL
1.94896E+11,27,90,1,1137470,Columbia Fire Side Quarter Zip Sherpa Fleece Jacket - Women's Dark Nocturnal S
1.94896E+11,27,90,1,1137471,Columbia Fire Side Quarter Zip Sherpa Fleece Jacket - Women's Dark Nocturnal XL
1.94003E+11,24,80,1,1137472,Columbia Fire Side Quarter Zip Sherpa Fleece Jacket - Women's Marionberry S
1.94003E+11,90,90,2,1137473,Columbia Fire Side Quarter Zip Sherpa Fleece Jacket - Women's Shark XS
1.94003E+11,90,90,6,1137474,Columbia Fire Side Quarter Zip Sherpa Fleece Jacket - Women's Shark S
1.94003E+11,90,90,2,1137475,Columbia Fire Side Quarter Zip Sherpa Fleece Jacket - Women's Shark L
1.94003E+11,90,90,5,1137476,Columbia Fire Side Quarter Zip Sherpa Fleece Jacket - Women's Shark M
1.94003E+11,90,90,1,1137477,Columbia Fire Side Quarter Zip Sherpa Fleece Jacket - Women's Shark XXL
1.93573E+11,36.99,75,1,1152006,Volcom Under Wrapz Jacket - Women's Camouflage M
1.93573E+11,22.5,75,4,1152008,Volcom Under Wrapz Jacket - Women's Sand M
1.93573E+11,22.5,75,2,1152009,Volcom Under Wrapz Jacket - Women's Sand L
1.93573E+11,22.5,75,4,1152010,Volcom Under Wrapz Jacket - Women's Sand S
8.40057E+11,11.1,37,12,871456,Coal Maizy Knit Pom Beanie - Women's Black One Size
8.40057E+11,11.1,37,4,1090673,Coal Maizy Knit Pom Beanie - Women's Cream One Size
